NAICS Code,Total Employment - 1999,MSA
48-49,1284.0,"Boulder, CO MSA"
51,8347.0,"Boulder, CO MSA"
52,4111.0,"Boulder, CO MSA"
53,2580.0,"Boulder, CO MSA"
54,22006.0,"Boulder, CO MSA"
55,2471.0,"Boulder, CO MSA"
56,9504.0,"Boulder, CO MSA"
61,2192.0,"Boulder, CO MSA"
62,12798.0,"Boulder, CO MSA"
71,2279.0,"Boulder, CO MSA"
72,13481.0,"Boulder, CO MSA"
81,5826.0,"Boulder, CO MSA"
95,1120.0,"Boulder, CO MSA"
99,105.0,"Boulder, CO MSA"
--,47427.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
22,173.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
23,3775.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
31-33,1393.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
42,900.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
44-45,10345.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
48-49,974.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
51,1048.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
52,2175.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
53,994.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
54,2942.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
55,252.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
56,2557.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
62,9064.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
71,1089.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
72,6029.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
81,3055.0,"Bremerton-Silverdale-Port Orchard, WA MSA"
--,176575.0,"Bridgeport-Stamford-Norwalk, CT MSA"
11,10.0,"Bridgeport-Stamford-Norwalk, CT MSA"
22,1099.0,"Bridgeport-Stamford-Norwalk, CT MSA"
23,5822.0,"Bridgeport-Stamford-Norwalk, CT MSA"
31-33,32970.0,"Bridgeport-Stamford-Norwalk, CT MSA"
42,8925.0,"Bridgeport-Stamford-Norwalk, CT MSA"
44-45,24678.0,"Bridgeport-Stamford-Norwalk, CT MSA"
48-49,3255.0,"Bridgeport-Stamford-Norwalk, CT MSA"
51,3628.0,"Bridgeport-Stamford-Norwalk, CT MSA"
52,11296.0,"Bridgeport-Stamford-Norwalk, CT MSA"
53,2133.0,"Bridgeport-Stamford-Norwalk, CT MSA"
54,8114.0,"Bridgeport-Stamford-Norwalk, CT MSA"
55,7700.0,"Bridgeport-Stamford-Norwalk, CT MSA"
56,13013.0,"Bridgeport-Stamford-Norwalk, CT MSA"
61,6539.0,"Bridgeport-Stamford-Norwalk, CT MSA"
62,25618.0,"Bridgeport-Stamford-Norwalk, CT MSA"
71,1985.0,"Bridgeport-Stamford-Norwalk, CT MSA"
72,11047.0,"Bridgeport-Stamford-Norwalk, CT MSA"
81,6778.0,"Bridgeport-Stamford-Norwalk, CT MSA"
95,1820.0,"Bridgeport-Stamford-Norwalk, CT MSA"
--,83540.0,"Brownsville-Harlingen, TX MSA"
11,149.0,"Brownsville-Harlingen, TX MSA"
22,287.0,"Brownsville-Harlingen, TX MSA"
23,3454.0,"Brownsville-Harlingen, TX MSA"
31-33,12106.0,"Brownsville-Harlingen, TX MSA"
42,3537.0,"Brownsville-Harlingen, TX MSA"
44-45,13406.0,"Brownsville-Harlingen, TX MSA"
48-49,4194.0,"Brownsville-Harlingen, TX MSA"
51,1167.0,"Brownsville-Harlingen, TX MSA"
